segment_id,seq,highway,road_class,road_class_rank,maxspeed_mph,speed_limit_source,speed_limit_conf,lanes,lanes_int,oneway,oneway_bool,surface,bridge,tunnel,name,ref,lit,lit_bool,cycleway,cycleway_type,width,width_m
1757737581_000122,9,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Concourse Village East,,,,,none,,
1757737581_000123,0,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,1,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,2,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,3,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,4,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,5,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,6,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,7,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,8,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,9,residential,residential,1,50.0,nyc_default_50mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,10,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,11,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,12,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000123,13,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Priory Lane,,,,,none,,
1757737581_000124,0,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,37th Street,,,,,none,,
1757737581_000124,1,residential,residential,1,40.0,nyc_default_40mph,medium,,,True,1,,,,37th Street,,,,,none,,
1757737581_000124,2,tertiary,tertiary,2,45.0,nyc_default_45mph,medium,2,2,False,0,,,,30th Avenue,,,,,none,,
1757737581_000124,3,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,2,2,False,0,,,,30th Avenue,,,,,none,,
1757737581_000124,4,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,30th Avenue,,,,,none,,
1757737581_000124,5,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,35th Street,,,,,none,,
1757737581_000124,6,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,30th Avenue,,,,,none,,
1757737581_000124,7,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,2,2,False,0,,,,30th Avenue,,,,,none,,
1757737581_000125,0,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,61st Street,,,,,none,,
1757737581_000125,1,primary,primary,4,30.0,nyc_default_30mph,medium,2,2,True,1,,,,Northern Boulevard,NY 25A,,,,none,,
1757737581_000125,2,residential,residential,1,35.0,nyc_default_35mph,medium,,,True,1,,,,60th Street,,,,,none,,
1757737581_000125,3,primary,primary,4,25.0,tag,high,,,False,0,,,,Northern Boulevard,NY 25A,,,,none,,
1757737581_000125,4,primary,primary,4,25.0,tag,high,,,False,0,,,,Northern Boulevard,NY 25A,,,,none,,
1757737581_000125,5,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,6,residential,residential,1,40.0,nyc_default_40mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,7,residential,residential,1,40.0,nyc_default_40mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,8,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,9,residential,residential,1,45.0,nyc_default_45mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,10,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,11,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,12,residential,residential,1,50.0,nyc_default_50mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000125,13,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,58th Street,,,,,none,,
1757737581_000126,0,motorway,motorway,6,20.0,nyc_default_20mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,1,motorway,motorway,6,45.0,nyc_default_45mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,2,motorway,motorway,6,35.0,nyc_default_35mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,3,motorway,motorway,6,25.0,nyc_default_25mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,4,motorway,motorway,6,40.0,nyc_default_40mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,5,motorway,motorway,6,35.0,nyc_default_35mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,6,motorway,motorway,6,30.0,nyc_default_30mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,7,motorway,motorway,6,30.0,nyc_default_30mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,8,motorway,motorway,6,45.0,nyc_default_45mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,9,motorway,motorway,6,30.0,nyc_default_30mph,medium,3,3,True,1,,,,Van Wyck Expressway,I 678,,,,none,,
1757737581_000126,10,motorway_link,motorway,6,20.0,nyc_default_20mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,11,motorway_link,motorway,6,30.0,nyc_default_30mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,12,motorway_link,motorway,6,25.0,nyc_default_25mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,13,motorway_link,motorway,6,50.0,nyc_default_50mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,14,motorway_link,motorway,6,30.0,nyc_default_30mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,15,motorway_link,motorway,6,30.0,nyc_default_30mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,16,motorway_link,motorway,6,40.0,nyc_default_40mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,17,motorway_link,motorway,6,40.0,nyc_default_40mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,18,motorway_link,motorway,6,20.0,nyc_default_20mph,medium,,,True,1,,,,,,,,,none,,
1757737581_000126,19,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,136th Street,,,,,none,,
1757737581_000127,0,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,2,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,3,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,4,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,5,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,6,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,7,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,8th Street,,,,,none,,
1757737581_000127,8,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,North Avenue,,,,,none,,
1757737581_000127,9,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,North Avenue,,,,,none,,
1757737581_000127,10,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,North Avenue,,,,,none,,
1757737581_000127,11,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,North Avenue,,,,,none,,
1757737581_000127,12,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,13,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,14,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,15,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,16,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,17,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,18,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,19,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000127,20,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Valley Street,,,,,none,,
1757737581_000128,0,secondary,secondary,3,25.0,tag,high,2,2,True,1,,,,Flatlands Avenue,,,,,none,,
1757737581_000128,1,secondary,secondary,3,25.0,tag,high,,,True,1,,,,Flatlands Avenue,,,,,none,,
1757737581_000128,2,secondary,secondary,3,25.0,tag,high,,,True,1,,,,Flatlands Avenue,,,,,none,,
1757737581_000128,3,secondary,secondary,3,25.0,tag,high,,,True,1,,,,Flatlands Avenue,,,,,none,,
1757737581_000128,4,secondary,secondary,3,25.0,tag,high,,,True,1,,,,Flatlands Avenue,,,,,none,,
1757737581_000128,5,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,,,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,6,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,7,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,8,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,9,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,10,tertiary,tertiary,2,15.0,nyc_default_15mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,11,tertiary,tertiary,2,45.0,nyc_default_45mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,12,tertiary,tertiary,2,20.0,nyc_default_20mph,medium,2,2,False,0,,,,East 108th Street,,,,,none,,
1757737581_000128,13,residential,residential,1,25.0,nyc_default_25mph,medium,,,True,1,,,,East 107th Street,,,,,none,,
1757737581_000129,0,residential,residential,1,40.0,nyc_default_40mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,2,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,3,residential,residential,1,40.0,nyc_default_40mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,4,residential,residential,1,45.0,nyc_default_45mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,5,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,6,residential,residential,1,45.0,nyc_default_45mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,7,residential,residential,1,20.0,nyc_default_20mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,8,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,9,residential,residential,1,35.0,nyc_default_35mph,medium,,,True,1,,,,East Harriet Avenue,,,,,none,,
1757737581_000129,10,primary,primary,4,35.0,tag,high,2,2,False,0,,,,Broad Avenue,US 1;US 9,,,,none,,
1757737581_000129,11,primary,primary,4,35.0,tag,high,2,2,False,0,,,,Broad Avenue,US 1;US 9,,,,none,,
1757737581_000129,12,tertiary,tertiary,2,40.0,nyc_default_40mph,medium,,,False,0,,,,Maple Avenue,CR S-31,,,,none,,
1757737581_000129,13,tertiary,tertiary,2,30.0,nyc_default_30mph,medium,,,False,0,,,,Maple Avenue,CR S-31,,,,none,,
1757737581_000129,14,tertiary,tertiary,2,35.0,nyc_default_35mph,medium,,,False,0,,,,Maple Avenue,CR S-31,,,,none,,
1757737581_000129,15,tertiary,tertiary,2,25.0,nyc_default_25mph,medium,,,False,0,,,,Maple Avenue,CR S-31,,,,none,,
1757737581_000129,16,primary,primary,4,30.0,tag,high,2,2,False,0,,,,,NJ 5,,,,none,,
1757737581_000129,17,primary,primary,4,30.0,tag,high,2,2,False,0,,,,,NJ 5,,,,none,,
1757737581_000130,0,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,1,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,2,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,3,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,4,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,5,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,6,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,7,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,8,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,9,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,10,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,11,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,12,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,13,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,14,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,15,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,16,primary,primary,4,25.0,tag,high,2,2,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,17,residential,residential,1,25.0,tag,high,,,False,0,,,,East 4th Road,,,,,none,,
1757737581_000130,18,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,19,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,20,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,21,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,22,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,23,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,24,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000130,25,primary,primary,4,25.0,tag,high,3,3,True,1,,,,Cross Bay Boulevard,,,,,none,,
1757737581_000131,0,residential,residential,1,35.0,nyc_default_35mph,medium,,,True,1,,,,112th Street,,,,,none,,
1757737581_000131,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,True,1,,,,112th Street,,,,,none,,
1757737581_000131,2,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,3,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,4,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,5,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,6,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,7,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,8,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,9,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,10,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,11,primary,primary,4,25.0,tag,high,5,5,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,12,residential,residential,1,25.0,tag,high,,,False,0,,,,114th Street,,,,,none,,
1757737581_000131,13,primary,primary,4,25.0,tag,high,4,4,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,14,primary,primary,4,25.0,tag,high,4,4,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,15,primary,primary,4,25.0,tag,high,4,4,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,16,primary,primary,4,25.0,tag,high,4,4,False,0,,,,Rockaway Boulevard,,,,,none,,
1757737581_000131,17,residential,residential,1,50.0,nyc_default_50mph,medium,,,False,0,,,,114th Place,,,,,none,,
1757737581_000131,18,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,114th Place,,,,,none,,
1757737581_000131,19,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,114th Place,,,,,none,,
1757737581_000132,0,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,1,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,2,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,3,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,4,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,5,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,6,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,7,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000132,8,motorway,motorway,6,40.0,tag,high,2,2,True,1,,,,Harlem River Drive,HRD,,,,none,,
1757737581_000133,0,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Quincy Avenue,,,,,none,,
1757737581_000133,1,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,2,residential,residential,1,20.0,nyc_default_20mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,3,residential,residential,1,50.0,nyc_default_50mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,4,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,5,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,6,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Miles Avenue,,,,,none,,
1757737581_000133,7,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Brinsmade Avenue,,,,,none,,
1757737581_000134,0,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,1,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,2,residential,residential,1,15.0,nyc_default_15mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,3,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,4,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,5,residential,residential,1,30.0,nyc_default_30mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,6,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000134,7,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,Fairview Avenue,,,,,none,,
1757737581_000135,0,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,1,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,2,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,3,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,4,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,5,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,6,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,7,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,8,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,9,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,10,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,11,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,12,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,13,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,14,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,15,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,16,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,17,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,18,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Giles Place,,,,,none,,
1757737581_000135,19,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000135,20,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000135,21,tertiary,tertiary,2,25.0,tag,high,2,2,False,0,,,,Sedgwick Avenue,,,,,none,,
1757737581_000136,0,residential,residential,1,25.0,nyc_default_25mph,medium,,,False,0,,,,122nd Avenue,,,,,none,,
1757737581_000136,1,residential,residential,1,45.0,nyc_default_45mph,medium,,,False,0,,,,153rd Street,,,,,none,,
1757737581_000136,2,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,153rd Street,,,,,none,,
1757737581_000136,3,residential,residential,1,40.0,nyc_default_40mph,medium,,,False,0,,,,123rd Avenue,,,,,none,,
1757737581_000136,4,residential,residential,1,35.0,nyc_default_35mph,medium,,,False,0,,,,123rd Avenue,,,,,none,,
1757737581_000136,5,secondary,secondary,3,50.0,nyc_default_50mph,medium,,,False,0,,,,Sutphin Boulevard,,,,,none,,
1757737581_000136,6,secondary,secondary,3,40.0,nyc_default_40mph,medium,,,False,0,,,,Sutphin Boulevard,,,,,none,,
1757737581_000136,7,secondary,secondary,3,35.0,nyc_default_35mph,medium,,,False,0,,,,Sutphin Boulevard,,,,,none,,
1757737581_000136,8,secondary,secondary,3,25.0,nyc_default_25mph,medium,,,False,0,,,,Sutphin Boulevard,,,,,none,,
1757737581_000137,0,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,1,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,2,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,3,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,4,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,5,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 52nd Street,,,,,none,,
1757737581_000137,6,secondary,secondary,3,25.0,tag,high,4,4,True,1,,,,11th Avenue,,,,,none,,
1757737581_000137,7,secondary,secondary,3,25.0,tag,high,4,4,True,1,,,,11th Avenue,,,,,none,,
1757737581_000137,8,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 51st Street,,,,,none,,
1757737581_000137,9,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 51st Street,,,,,none,,
1757737581_000137,10,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 51st Street,,,,,none,,
1757737581_000137,11,residential,residential,1,25.0,tag,high,1,1,True,1,,,,West 51st Street,,,,,none,,
1757737581_000137,12,secondary,secondary,3,25.0,tag,high,3,3,True,1,,,,West 50th Street,,,,,none,,
1757737581_000137,13,secondary,secondary,3,25.0,tag,high,3,3,True,1,,,,West 50th Street,,,,,none,,
1757737581_000138,0,residential,residential,1,25.0,tag,high,,,True,1,,,,Lodovick Avenue,,,,,none,,
1757737581_000138,1,residential,residential,1,25.0,tag,high,,,True,1,,,,Lodovick Avenue,,,,,none,,
1757737581_000138,2,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,3,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,4,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,5,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,6,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,7,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,8,residential,residential,1,25.0,tag,high,,,True,1,,,,Gunther Avenue,,,,,none,,
1757737581_000138,9,residential,residential,1,25.0,tag,high,1,1,True,1,,,,Allerton Avenue,,,,,none,,
1757737581_000138,10,primary,primary,4,25.0,tag,high,4,4,False,0,,,,East Gun Hill Road,,,,,none,,
